,0
2022-04-22 04:00:00+00:00,139522.76795500022
2022-04-25 04:00:00+00:00,138398.6032950002
2022-04-26 04:00:00+00:00,139704.27758500024
2022-04-27 04:00:00+00:00,139905.19202500023
2022-04-28 04:00:00+00:00,138724.1304150002
2022-04-29 04:00:00+00:00,139026.88318750024
2022-05-02 04:00:00+00:00,139239.0250550002
2022-05-03 04:00:00+00:00,139613.33005500023
2022-05-04 04:00:00+00:00,141154.73174500023
2022-05-05 04:00:00+00:00,137229.05554500024
2022-05-06 04:00:00+00:00,135917.10554500023
2022-05-09 04:00:00+00:00,130373.90554500022
2022-05-10 04:00:00+00:00,130093.60554500022
2022-05-11 04:00:00+00:00,129556.26554500022
2022-05-12 04:00:00+00:00,129562.61554500023
2022-05-13 04:00:00+00:00,129562.61554500023
2022-05-16 04:00:00+00:00,129562.61554500023
2022-05-17 04:00:00+00:00,129562.61554500023
2022-05-18 04:00:00+00:00,129562.61554500023
2022-05-19 04:00:00+00:00,129562.61554500023
2022-05-20 04:00:00+00:00,129562.61554500023
2022-05-23 04:00:00+00:00,129547.2480625002
2022-05-24 04:00:00+00:00,127900.11306250021
2022-05-25 04:00:00+00:00,128590.0130625002
2022-05-26 04:00:00+00:00,129469.7846050002
2022-05-27 04:00:00+00:00,131107.4069050002
2022-05-31 04:00:00+00:00,129817.61001000022
2022-06-01 04:00:00+00:00,129722.64501000021
2022-06-02 04:00:00+00:00,132690.3250100002
2022-06-03 04:00:00+00:00,130552.3250100002
2022-06-06 04:00:00+00:00,130500.77034000022
2022-06-07 04:00:00+00:00,131260.11859250022
2022-06-08 04:00:00+00:00,132242.52700750023
2022-06-09 04:00:00+00:00,126697.91536750022
2022-06-10 04:00:00+00:00,124717.42300250022
2022-06-13 04:00:00+00:00,125857.08300250024
2022-06-14 04:00:00+00:00,125837.23620250024
2022-06-15 04:00:00+00:00,124928.92676750023
2022-06-16 04:00:00+00:00,127286.75676750022
2022-06-17 04:00:00+00:00,127406.51394750024
2022-06-21 04:00:00+00:00,125992.73783250022
2022-06-22 04:00:00+00:00,125188.35840000023
2022-06-23 04:00:00+00:00,127608.20840000024
2022-06-24 04:00:00+00:00,128583.15840000022
2022-06-27 04:00:00+00:00,128112.99840000022
2022-06-28 04:00:00+00:00,127031.15840000022
2022-06-29 04:00:00+00:00,127085.47556500022
2022-06-30 04:00:00+00:00,126415.36264250023
2022-07-01 04:00:00+00:00,129165.38764250025
2022-07-05 04:00:00+00:00,129536.21376000025
2022-07-06 04:00:00+00:00,129049.13277500025
2022-07-07 04:00:00+00:00,130938.61368500025
2022-07-08 04:00:00+00:00,131340.85868500028
2022-07-11 04:00:00+00:00,128459.27878000026
2022-07-12 04:00:00+00:00,126739.92212500027
2022-07-13 04:00:00+00:00,126267.77822500028
2022-07-14 04:00:00+00:00,126009.43528750025
2022-07-15 04:00:00+00:00,127664.84192750025
2022-07-18 04:00:00+00:00,128493.24692750025
2022-07-19 04:00:00+00:00,132746.59192750027
2022-07-20 04:00:00+00:00,135046.48192750025
2022-07-21 04:00:00+00:00,135544.86257000026
2022-07-22 04:00:00+00:00,132394.19456000027
2022-07-25 04:00:00+00:00,131669.58969000028
2022-07-26 04:00:00+00:00,129297.90716000026
2022-07-27 04:00:00+00:00,133492.26716000025
2022-07-28 04:00:00+00:00,134052.69317500025
2022-07-29 04:00:00+00:00,135819.12317500025
2022-08-01 04:00:00+00:00,136377.83317500027
2022-08-02 04:00:00+00:00,136981.7942525003
2022-08-03 04:00:00+00:00,141184.80425250027
2022-08-04 04:00:00+00:00,141845.83087750027
2022-08-05 04:00:00+00:00,143513.33258750028
2022-08-08 04:00:00+00:00,145170.50758750027
2022-08-09 04:00:00+00:00,142970.63163500026
2022-08-10 04:00:00+00:00,153110.43667500027
2022-08-11 04:00:00+00:00,151792.8926700003
2022-08-12 04:00:00+00:00,154335.58695500027
2022-08-15 04:00:00+00:00,154036.01695500026
2022-08-16 04:00:00+00:00,153497.53048000028
2022-08-17 04:00:00+00:00,146625.00850500027
2022-08-18 04:00:00+00:00,147453.50751000026
2022-08-19 04:00:00+00:00,140989.92536000028
2022-08-22 04:00:00+00:00,138596.6255550003
2022-08-23 04:00:00+00:00,139431.69269500027
2022-08-24 04:00:00+00:00,141351.59269500032
2022-08-25 04:00:00+00:00,143702.4327650003
2022-08-26 04:00:00+00:00,142099.5946850003
